Record Type,Data Provider,Settlement Date,Settlement Period,Price,Volume
MID,APXMIDP,20180822,19,80.31,521.000
MID,APXMIDP,20180822,20,78.84,432.200
MID,APXMIDP,20180822,21,76.32,608.950
MID,APXMIDP,20180822,22,72.80,694.750
MID,APXMIDP,20180822,23,68.65,766.000
MID,APXMIDP,20180822,24,68.43,740.000
MID,APXMIDP,20180822,25,67.86,924.650
MID,APXMIDP,20180822,26,66.83,930.000
MID,APXMIDP,20180822,27,65.59,1161.050
MID,APXMIDP,20180822,28,64.69,1154.250
MID,APXMIDP,20180822,29,63.87,1239.850
MID,APXMIDP,20180822,30,64.14,1235.900
MID,APXMIDP,20180822,31,65.78,715.850
MID,APXMIDP,20180822,32,63.79,911.200
MID,APXMIDP,20180822,33,64.35,967.750
MID,APXMIDP,20180822,34,65.21,1000.000
MID,APXMIDP,20180822,35,68.68,934.400
MID,APXMIDP,20180822,36,72.21,1003.650
MID,APXMIDP,20180822,37,72.30,1102.500
MID,APXMIDP,20180822,38,72.33,1210.400
MID,APXMIDP,20180822,39,73.75,1197.800
MID,APXMIDP,20180822,40,73.46,1180.400
MID,APXMIDP,20180822,41,72.72,1403.750
MID,APXMIDP,20180822,42,72.76,1350.150
MID,APXMIDP,20180822,43,71.62,1021.150
MID,APXMIDP,20180822,44,70.84,1101.850
MID,APXMIDP,20180822,45,69.69,1371.950
MID,APXMIDP,20180822,46,68.14,1329.150
MID,APXMIDP,20180822,47,61.50,100.000
MID,APXMIDP,20180822,48,60.14,207.500
MID,N2EXMIDP,20180822,1,0.00,0.000
MID,N2EXMIDP,20180822,2,0.00,0.000
MID,N2EXMIDP,20180822,3,0.00,0.000
MID,N2EXMIDP,20180822,4,0.00,0.000
MID,N2EXMIDP,20180822,5,0.00,0.000
MID,N2EXMIDP,20180822,6,0.00,0.000
MID,N2EXMIDP,20180822,7,0.00,0.000
MID,N2EXMIDP,20180822,8,0.00,0.000
MID,N2EXMIDP,20180822,9,0.00,0.000
MID,N2EXMIDP,20180822,10,0.00,0.000
MID,N2EXMIDP,20180822,11,0.00,0.000
MID,N2EXMIDP,20180822,12,0.00,0.000
MID,N2EXMIDP,20180822,13,0.00,0.000
MID,N2EXMIDP,20180822,14,0.00,0.000
MID,N2EXMIDP,20180822,15,0.00,0.000
MID,N2EXMIDP,20180822,16,0.00,0.000
MID,N2EXMIDP,20180822,17,0.00,0.000
MID,N2EXMIDP,20180822,18,0.00,0.000
MID,N2EXMIDP,20180822,19,0.00,0.000
MID,N2EXMIDP,20180822,20,0.00,0.000
MID,N2EXMIDP,20180822,21,0.00,0.000
MID,N2EXMIDP,20180822,22,0.00,0.000
MID,N2EXMIDP,20180822,23,0.00,0.000
MID,N2EXMIDP,20180822,24,0.00,0.000
MID,N2EXMIDP,20180822,25,0.00,0.000
MID,N2EXMIDP,20180822,26,0.00,0.000
MID,N2EXMIDP,20180822,27,0.00,0.000
MID,N2EXMIDP,20180822,28,0.00,0.000
MID,N2EXMIDP,20180822,29,0.00,0.000
MID,N2EXMIDP,20180822,30,0.00,0.000
MID,N2EXMIDP,20180822,31,0.00,0.000
MID,N2EXMIDP,20180822,32,0.00,0.000
MID,N2EXMIDP,20180822,33,0.00,0.000
MID,N2EXMIDP,20180822,34,0.00,0.000
MID,N2EXMIDP,20180822,35,0.00,0.000
MID,N2EXMIDP,20180822,36,0.00,0.000
MID,N2EXMIDP,20180822,37,0.00,0.000
MID,N2EXMIDP,20180822,38,0.00,0.000
MID,N2EXMIDP,20180822,39,0.00,0.000
MID,N2EXMIDP,20180822,40,0.00,0.000
MID,N2EXMIDP,20180822,41,0.00,0.000
MID,N2EXMIDP,20180822,42,0.00,0.000
MID,N2EXMIDP,20180822,43,0.00,0.000
MID,N2EXMIDP,20180822,44,0.00,0.000
MID,N2EXMIDP,20180822,45,0.00,0.000
MID,N2EXMIDP,20180822,46,0.00,0.000
MID,N2EXMIDP,20180822,47,0.00,0.000
MID,N2EXMIDP,20180822,48,0.00,0.000
MID,APXMIDP,20180823,1,59.75,85.000
MID,APXMIDP,20180823,2,59.77,92.500
MID,APXMIDP,20180823,3,54.90,99.000
MID,APXMIDP,20180823,4,55.15,190.950
MID,APXMIDP,20180823,5,54.70,290.450
MID,APXMIDP,20180823,6,53.85,376.450
MID,APXMIDP,20180823,7,53.64,306.200
MID,APXMIDP,20180823,8,54.13,397.000
MID,APXMIDP,20180823,9,53.74,353.950
MID,APXMIDP,20180823,10,53.85,307.850
MID,APXMIDP,20180823,11,63.66,81.350
MID,APXMIDP,20180823,12,61.81,291.700
MID,APXMIDP,20180823,13,65.60,296.400
MID,APXMIDP,20180823,14,61.85,593.050
MID,APXMIDP,20180823,15,57.01,276.700
MID,APXMIDP,20180823,16,72.80,152.500
MID,APXMIDP,20180823,17,78.69,339.500
MID,APXMIDP,20180823,18,83.57,494.000
MID,APXMIDP,20180823,19,86.09,912.000
MID,APXMIDP,20180823,20,82.95,916.700
MID,APXMIDP,20180823,21,78.51,801.200
MID,APXMIDP,20180823,22,73.16,825.550
MID,APXMIDP,20180823,23,62.69,535.500
MID,APXMIDP,20180823,24,68.20,742.650
MID,APXMIDP,20180823,25,72.95,1041.200
MID,APXMIDP,20180823,26,74.42,1143.800
MID,APXMIDP,20180823,27,70.22,1021.500
MID,APXMIDP,20180823,28,68.70,1003.500
MID,APXMIDP,20180823,29,68.96,1022.500
MID,APXMIDP,20180823,30,69.09,1041.500
MID,APXMIDP,20180823,31,67.70,838.000
MID,APXMIDP,20180823,32,67.52,881.500
MID,APXMIDP,20180823,33,65.55,1135.300
MID,APXMIDP,20180823,34,66.02,1210.000
MID,APXMIDP,20180823,35,66.62,1296.800
MID,APXMIDP,20180823,36,67.04,1370.800
MID,APXMIDP,20180823,37,67.37,1418.800
MID,APXMIDP,20180823,38,67.45,1457.800
MID,APXMIDP,20180823,39,66.56,1285.500
MID,APXMIDP,20180823,40,67.43,1402.750
MID,APXMIDP,20180823,41,67.05,1332.750
MID,APXMIDP,20180823,42,67.29,1359.750
MID,APXMIDP,20180823,43,65.71,1130.350
MID,APXMIDP,20180823,44,65.54,1164.350
MID,APXMIDP,20180823,45,66.70,1223.500
MID,APXMIDP,20180823,46,64.96,1342.000
MID,APXMIDP,20180823,47,60.07,235.050
MID,APXMIDP,20180823,48,56.15,222.500
MID,N2EXMIDP,20180823,1,0.00,0.000
MID,N2EXMIDP,20180823,2,0.00,0.000
MID,N2EXMIDP,20180823,3,0.00,0.000
MID,N2EXMIDP,20180823,4,0.00,0.000
MID,N2EXMIDP,20180823,5,0.00,0.000
MID,N2EXMIDP,20180823,6,0.00,0.000
MID,N2EXMIDP,20180823,7,0.00,0.000
MID,N2EXMIDP,20180823,8,0.00,0.000
MID,N2EXMIDP,20180823,9,0.00,0.000
MID,N2EXMIDP,20180823,10,0.00,0.000
MID,N2EXMIDP,20180823,11,0.00,0.000
MID,N2EXMIDP,20180823,12,0.00,0.000
MID,N2EXMIDP,20180823,13,0.00,0.000
MID,N2EXMIDP,20180823,14,0.00,0.000
MID,N2EXMIDP,20180823,15,0.00,0.000
MID,N2EXMIDP,20180823,16,0.00,0.000
MID,N2EXMIDP,20180823,17,0.00,0.000
MID,N2EXMIDP,20180823,18,0.00,0.000
MID,N2EXMIDP,20180823,19,0.00,0.000
MID,N2EXMIDP,20180823,20,0.00,0.000
MID,N2EXMIDP,20180823,21,0.00,0.000
MID,N2EXMIDP,20180823,22,0.00,0.000
MID,N2EXMIDP,20180823,23,0.00,0.000
MID,N2EXMIDP,20180823,24,0.00,0.000
MID,N2EXMIDP,20180823,25,0.00,0.000
MID,N2EXMIDP,20180823,26,0.00,0.000
MID,N2EXMIDP,20180823,27,0.00,0.000
MID,N2EXMIDP,20180823,28,0.00,0.000
MID,N2EXMIDP,20180823,29,0.00,0.000
MID,N2EXMIDP,20180823,30,0.00,0.000
MID,N2EXMIDP,20180823,31,0.00,0.000
MID,N2EXMIDP,20180823,32,0.00,0.000
MID,N2EXMIDP,20180823,33,0.00,0.000
MID,N2EXMIDP,20180823,34,0.00,0.000
MID,N2EXMIDP,20180823,35,0.00,0.000
MID,N2EXMIDP,20180823,36,0.00,0.000
MID,N2EXMIDP,20180823,37,0.00,0.000
MID,N2EXMIDP,20180823,38,0.00,0.000
MID,N2EXMIDP,20180823,39,0.00,0.000
MID,N2EXMIDP,20180823,40,0.00,0.000
MID,N2EXMIDP,20180823,41,0.00,0.000
MID,N2EXMIDP,20180823,42,0.00,0.000
MID,N2EXMIDP,20180823,43,0.00,0.000
MID,N2EXMIDP,20180823,44,0.00,0.000
MID,N2EXMIDP,20180823,45,0.00,0.000
MID,N2EXMIDP,20180823,46,0.00,0.000
MID,N2EXMIDP,20180823,47,0.00,0.000
MID,N2EXMIDP,20180823,48,0.00,0.000
MID,APXMIDP,20180824,1,46.22,175.000
MID,APXMIDP,20180824,2,41.37,226.700
MID,APXMIDP,20180824,3,42.14,197.500
MID,APXMIDP,20180824,4,36.14,321.000
MID,APXMIDP,20180824,5,31.00,466.450
MID,APXMIDP,20180824,6,29.03,562.650
MID,APXMIDP,20180824,7,35.72,471.500
MID,APXMIDP,20180824,8,36.07,570.500
MID,APXMIDP,20180824,9,36.80,648.450
MID,APXMIDP,20180824,10,37.25,650.550
MID,APXMIDP,20180824,11,46.02,503.050
MID,APXMIDP,20180824,12,49.04,648.000
MID,APXMIDP,20180824,13,55.10,856.700
MID,APXMIDP,20180824,14,52.09,1012.000
MID,APXMIDP,20180824,15,54.91,340.500
MID,APXMIDP,20180824,16,61.94,142.500
MID,APXMIDP,20180824,17,59.52,349.650
MID,APXMIDP,20180824,18,57.58,310.900
MID,APXMIDP,20180824,19,56.25,423.500
MID,APXMIDP,20180824,20,55.13,649.400
MID,APXMIDP,20180824,21,54.30,737.500
MID,APXMIDP,20180824,22,53.36,890.500
MID,APXMIDP,20180824,23,53.89,980.350
MID,APXMIDP,20180824,24,53.47,1079.500
MID,APXMIDP,20180824,25,53.81,1198.450
MID,APXMIDP,20180824,26,53.54,1330.750
MID,APXMIDP,20180824,27,54.50,1122.350
MID,APXMIDP,20180824,28,54.37,1300.300
MID,APXMIDP,20180824,29,54.64,1301.300
MID,APXMIDP,20180824,30,54.77,1309.550
MID,APXMIDP,20180824,31,60.46,787.500
MID,APXMIDP,20180824,32,59.70,1165.700
MID,APXMIDP,20180824,33,59.20,1278.750
MID,APXMIDP,20180824,34,59.52,1250.550
MID,APXMIDP,20180824,35,66.70,1022.500
MID,APXMIDP,20180824,36,69.10,1165.000
MID,APXMIDP,20180824,37,71.24,1278.050
MID,APXMIDP,20180824,38,71.25,1306.050
MID,APXMIDP,20180824,39,78.85,802.750
MID,APXMIDP,20180824,40,79.55,935.750
MID,APXMIDP,20180824,41,79.95,955.100
MID,APXMIDP,20180824,42,80.36,1058.950
MID,APXMIDP,20180824,43,74.30,834.800
MID,APXMIDP,20180824,44,71.70,766.100
MID,APXMIDP,20180824,45,67.55,1128.950
MID,APXMIDP,20180824,46,63.10,1556.250
MID,APXMIDP,20180824,47,65.39,643.550
MID,APXMIDP,20180824,48,66.01,577.500
MID,N2EXMIDP,20180824,1,0.00,0.000
MID,N2EXMIDP,20180824,2,0.00,0.000
MID,N2EXMIDP,20180824,3,0.00,0.000
MID,N2EXMIDP,20180824,4,0.00,0.000
MID,N2EXMIDP,20180824,5,0.00,0.000
MID,N2EXMIDP,20180824,6,0.00,0.000
MID,N2EXMIDP,20180824,7,0.00,0.000
MID,N2EXMIDP,20180824,8,0.00,0.000
MID,N2EXMIDP,20180824,9,0.00,0.000
MID,N2EXMIDP,20180824,10,0.00,0.000
MID,N2EXMIDP,20180824,11,0.00,0.000
MID,N2EXMIDP,20180824,12,0.00,0.000
MID,N2EXMIDP,20180824,13,0.00,0.000
MID,N2EXMIDP,20180824,14,0.00,0.000
MID,N2EXMIDP,20180824,15,0.00,0.000
MID,N2EXMIDP,20180824,16,0.00,0.000
MID,N2EXMIDP,20180824,17,0.00,0.000
MID,N2EXMIDP,20180824,18,0.00,0.000
MID,N2EXMIDP,20180824,19,0.00,0.000
MID,N2EXMIDP,20180824,20,0.00,0.000
MID,N2EXMIDP,20180824,21,0.00,0.000
MID,N2EXMIDP,20180824,22,0.00,0.000
MID,N2EXMIDP,20180824,23,0.00,0.000
MID,N2EXMIDP,20180824,24,0.00,0.000
MID,N2EXMIDP,20180824,25,0.00,0.000
MID,N2EXMIDP,20180824,26,0.00,0.000
MID,N2EXMIDP,20180824,27,0.00,0.000
MID,N2EXMIDP,20180824,28,0.00,0.000
MID,N2EXMIDP,20180824,29,0.00,0.000
MID,N2EXMIDP,20180824,30,0.00,0.000
MID,N2EXMIDP,20180824,31,0.00,0.000
MID,N2EXMIDP,20180824,32,0.00,0.000
MID,N2EXMIDP,20180824,33,0.00,0.000
MID,N2EXMIDP,20180824,34,0.00,0.000
MID,N2EXMIDP,20180824,35,0.00,0.000
MID,N2EXMIDP,20180824,36,0.00,0.000
MID,N2EXMIDP,20180824,37,0.00,0.000
MID,N2EXMIDP,20180824,38,0.00,0.000
MID,N2EXMIDP,20180824,39,0.00,0.000
MID,N2EXMIDP,20180824,40,0.00,0.000
MID,N2EXMIDP,20180824,41,0.00,0.000
MID,N2EXMIDP,20180824,42,0.00,0.000
MID,N2EXMIDP,20180824,43,0.00,0.000
MID,N2EXMIDP,20180824,44,0.00,0.000
MID,N2EXMIDP,20180824,45,0.00,0.000
MID,N2EXMIDP,20180824,46,0.00,0.000
MID,N2EXMIDP,20180824,47,0.00,0.000
MID,N2EXMIDP,20180824,48,0.00,0.000
MID,APXMIDP,20180825,1,59.49,511.500
MID,APXMIDP,20180825,2,58.94,522.400
MID,APXMIDP,20180825,3,49.43,401.500
MID,APXMIDP,20180825,4,47.58,494.500
MID,APXMIDP,20180825,5,48.84,395.000
MID,APXMIDP,20180825,6,45.36,524.700
MID,APXMIDP,20180825,7,43.92,415.500
MID,APXMIDP,20180825,8,44.30,414.400
MID,APXMIDP,20180825,9,44.05,436.500
MID,APXMIDP,20180825,10,43.29,495.000
MID,APXMIDP,20180825,11,46.05,294.500
MID,APXMIDP,20180825,12,49.62,292.600
MID,APXMIDP,20180825,13,51.15,600.500
MID,APXMIDP,20180825,14,51.79,753.850
MID,APXMIDP,20180825,15,50.33,282.200
MID,APXMIDP,20180825,16,54.62,290.400
MID,APXMIDP,20180825,17,50.26,379.200
MID,APXMIDP,20180825,18,51.41,491.850
MID,APXMIDP,20180825,19,57.61,141.500
MID,APXMIDP,20180825,20,56.18,435.450
MID,APXMIDP,20180825,21,53.98,427.150
MID,APXMIDP,20180825,22,54.57,471.100
MID,APXMIDP,20180825,23,55.81,251.300
MID,APXMIDP,20180825,24,53.95,631.300
MID,APXMIDP,20180825,25,53.92,731.150
MID,APXMIDP,20180825,26,53.86,804.200
MID,APXMIDP,20180825,27,53.86,593.950
MID,APXMIDP,20180825,28,53.27,612.200
MID,APXMIDP,20180825,29,53.42,683.450
MID,APXMIDP,20180825,30,53.12,772.950
MID,APXMIDP,20180825,31,56.17,762.750
MID,APXMIDP,20180825,32,57.48,599.650
MID,APXMIDP,20180825,33,55.33,930.300
MID,APXMIDP,20180825,34,54.49,917.250
MID,APXMIDP,20180825,35,57.60,823.900
MID,APXMIDP,20180825,36,60.61,721.400
MID,APXMIDP,20180825,37,61.51,832.400
MID,APXMIDP,20180825,38,60.22,1020.600
MID,APXMIDP,20180825,39,70.87,616.450
MID,APXMIDP,20180825,40,68.84,692.950
MID,APXMIDP,20180825,41,71.92,694.300
MID,APXMIDP,20180825,42,72.35,692.200
MID,APXMIDP,20180825,43,72.64,597.800
MID,APXMIDP,20180825,44,71.10,710.300
MID,APXMIDP,20180825,45,65.44,897.200
MID,APXMIDP,20180825,46,65.00,1051.650
MID,APXMIDP,20180825,47,69.76,459.350
MID,APXMIDP,20180825,48,70.75,472.700
MID,N2EXMIDP,20180825,1,0.00,0.000
MID,N2EXMIDP,20180825,2,0.00,0.000
MID,N2EXMIDP,20180825,3,0.00,0.000
MID,N2EXMIDP,20180825,4,0.00,0.000
MID,N2EXMIDP,20180825,5,0.00,0.000
MID,N2EXMIDP,20180825,6,0.00,0.000
MID,N2EXMIDP,20180825,7,0.00,0.000
MID,N2EXMIDP,20180825,8,0.00,0.000
MID,N2EXMIDP,20180825,9,0.00,0.000
MID,N2EXMIDP,20180825,10,0.00,0.000
MID,N2EXMIDP,20180825,11,0.00,0.000
MID,N2EXMIDP,20180825,12,0.00,0.000
MID,N2EXMIDP,20180825,13,0.00,0.000
MID,N2EXMIDP,20180825,14,0.00,0.000
MID,N2EXMIDP,20180825,15,0.00,0.000
MID,N2EXMIDP,20180825,16,0.00,0.000
MID,N2EXMIDP,20180825,17,0.00,0.000
MID,N2EXMIDP,20180825,18,0.00,0.000
MID,N2EXMIDP,20180825,19,0.00,0.000
MID,N2EXMIDP,20180825,20,0.00,0.000
MID,N2EXMIDP,20180825,21,0.00,0.000
MID,N2EXMIDP,20180825,22,0.00,0.000
MID,N2EXMIDP,20180825,23,0.00,0.000
MID,N2EXMIDP,20180825,24,0.00,0.000
MID,N2EXMIDP,20180825,25,0.00,0.000
MID,N2EXMIDP,20180825,26,0.00,0.000
MID,N2EXMIDP,20180825,27,0.00,0.000
MID,N2EXMIDP,20180825,28,0.00,0.000
MID,N2EXMIDP,20180825,29,0.00,0.000
MID,N2EXMIDP,20180825,30,0.00,0.000
MID,N2EXMIDP,20180825,31,0.00,0.000
MID,N2EXMIDP,20180825,32,0.00,0.000
MID,N2EXMIDP,20180825,33,0.00,0.000
MID,N2EXMIDP,20180825,34,0.00,0.000
MID,N2EXMIDP,20180825,35,0.00,0.000
MID,N2EXMIDP,20180825,36,0.00,0.000
MID,N2EXMIDP,20180825,37,0.00,0.000
MID,N2EXMIDP,20180825,38,0.00,0.000
MID,N2EXMIDP,20180825,39,0.00,0.000
MID,N2EXMIDP,20180825,40,0.00,0.000
MID,N2EXMIDP,20180825,41,0.00,0.000
MID,N2EXMIDP,20180825,42,0.00,0.000
MID,N2EXMIDP,20180825,43,0.00,0.000
MID,N2EXMIDP,20180825,44,0.00,0.000
MID,N2EXMIDP,20180825,45,0.00,0.000
MID,N2EXMIDP,20180825,46,0.00,0.000
MID,N2EXMIDP,20180825,47,0.00,0.000
MID,N2EXMIDP,20180825,48,0.00,0.000
MID,APXMIDP,20180826,1,62.14,196.050
MID,APXMIDP,20180826,2,61.74,187.150
MID,APXMIDP,20180826,3,62.70,73.500
MID,APXMIDP,20180826,4,57.77,163.150
MID,APXMIDP,20180826,5,56.99,231.900
MID,APXMIDP,20180826,6,55.87,276.250
MID,APXMIDP,20180826,7,50.81,197.100
MID,APXMIDP,20180826,8,50.67,339.500
MID,APXMIDP,20180826,9,50.92,243.050
MID,APXMIDP,20180826,10,51.51,350.500
MID,APXMIDP,20180826,11,51.16,382.900
MID,APXMIDP,20180826,12,51.17,428.200
MID,APXMIDP,20180826,13,50.86,507.500
MID,APXMIDP,20180826,14,51.36,569.050
MID,APXMIDP,20180826,15,49.63,712.000
MID,APXMIDP,20180826,16,50.42,485.650
MID,APXMIDP,20180826,17,49.19,559.200
MID,APXMIDP,20180826,18,50.93,660.750
MID,APXMIDP,20180826,19,52.44,452.950
MID,APXMIDP,20180826,20,51.19,617.300
MID,APXMIDP,20180826,21,48.86,796.200
MID,APXMIDP,20180826,22,48.42,857.550
MID,APXMIDP,20180826,23,43.72,867.750
MID,APXMIDP,20180826,24,43.75,894.750
MID,APXMIDP,20180826,25,44.64,1069.100
MID,APXMIDP,20180826,26,45.34,1153.600
MID,APXMIDP,20180826,27,38.73,887.750
MID,APXMIDP,20180826,28,38.74,955.250
MID,APXMIDP,20180826,29,38.68,945.250
MID,APXMIDP,20180826,30,37.44,1108.500
MID,APXMIDP,20180826,31,50.29,810.150
MID,APXMIDP,20180826,32,47.82,971.900
MID,APXMIDP,20180826,33,47.75,1154.050
MID,APXMIDP,20180826,34,49.38,1060.200
MID,APXMIDP,20180826,35,58.25,729.050
MID,APXMIDP,20180826,36,68.79,1019.850
MID,APXMIDP,20180826,37,68.95,1111.850
MID,APXMIDP,20180826,38,68.06,1002.850
MID,APXMIDP,20180826,39,65.03,713.300
MID,APXMIDP,20180826,40,66.28,801.300
MID,APXMIDP,20180826,41,67.27,875.050
MID,APXMIDP,20180826,42,66.96,928.450
MID,APXMIDP,20180826,43,64.39,789.850
MID,APXMIDP,20180826,44,60.29,758.050
MID,APXMIDP,20180826,45,64.02,916.500
MID,APXMIDP,20180826,46,55.31,883.250
MID,APXMIDP,20180826,47,44.20,513.500
MID,APXMIDP,20180826,48,38.30,312.500
MID,N2EXMIDP,20180826,1,0.00,0.000
MID,N2EXMIDP,20180826,2,0.00,0.000
MID,N2EXMIDP,20180826,3,0.00,0.000
MID,N2EXMIDP,20180826,4,0.00,0.000
MID,N2EXMIDP,20180826,5,0.00,0.000
MID,N2EXMIDP,20180826,6,0.00,0.000
MID,N2EXMIDP,20180826,7,0.00,0.000
MID,N2EXMIDP,20180826,8,0.00,0.000
MID,N2EXMIDP,20180826,9,0.00,0.000
MID,N2EXMIDP,20180826,10,0.00,0.000
MID,N2EXMIDP,20180826,11,0.00,0.000
MID,N2EXMIDP,20180826,12,0.00,0.000
MID,N2EXMIDP,20180826,13,0.00,0.000
MID,N2EXMIDP,20180826,14,0.00,0.000
MID,N2EXMIDP,20180826,15,0.00,0.000
MID,N2EXMIDP,20180826,16,0.00,0.000
MID,N2EXMIDP,20180826,17,0.00,0.000
MID,N2EXMIDP,20180826,18,0.00,0.000
MID,N2EXMIDP,20180826,19,0.00,0.000
MID,N2EXMIDP,20180826,20,0.00,0.000
MID,N2EXMIDP,20180826,21,0.00,0.000
MID,N2EXMIDP,20180826,22,0.00,0.000
MID,N2EXMIDP,20180826,23,0.00,0.000
MID,N2EXMIDP,20180826,24,0.00,0.000
MID,N2EXMIDP,20180826,25,0.00,0.000
MID,N2EXMIDP,20180826,26,0.00,0.000
MID,N2EXMIDP,20180826,27,0.00,0.000
MID,N2EXMIDP,20180826,28,0.00,0.000
MID,N2EXMIDP,20180826,29,0.00,0.000
MID,N2EXMIDP,20180826,30,0.00,0.000
MID,N2EXMIDP,20180826,31,0.00,0.000
MID,N2EXMIDP,20180826,32,0.00,0.000
MID,N2EXMIDP,20180826,33,0.00,0.000
MID,N2EXMIDP,20180826,34,0.00,0.000
MID,N2EXMIDP,20180826,35,0.00,0.000
MID,N2EXMIDP,20180826,36,0.00,0.000
MID,N2EXMIDP,20180826,37,0.00,0.000
MID,N2EXMIDP,20180826,38,0.00,0.000
MID,N2EXMIDP,20180826,39,0.00,0.000
MID,N2EXMIDP,20180826,40,0.00,0.000
MID,N2EXMIDP,20180826,41,0.00,0.000
MID,N2EXMIDP,20180826,42,0.00,0.000
MID,N2EXMIDP,20180826,43,0.00,0.000
MID,N2EXMIDP,20180826,44,0.00,0.000
MID,N2EXMIDP,20180826,45,0.00,0.000
MID,N2EXMIDP,20180826,46,0.00,0.000
MID,N2EXMIDP,20180826,47,0.00,0.000
MID,N2EXMIDP,20180826,48,0.00,0.000
MID,APXMIDP,20180827,1,34.80,365.500
MID,APXMIDP,20180827,2,25.65,587.500
MID,APXMIDP,20180827,3,13.84,549.000
MID,APXMIDP,20180827,4,13.45,686.500
MID,APXMIDP,20180827,5,14.11,704.300
MID,APXMIDP,20180827,6,13.33,664.450
MID,APXMIDP,20180827,7,14.12,664.750
MID,APXMIDP,20180827,8,13.95,713.000
MID,APXMIDP,20180827,9,9.32,734.250
MID,APXMIDP,20180827,10,8.26,771.850
MID,APXMIDP,20180827,11,21.60,584.200
MID,APXMIDP,20180827,12,17.44,644.750
MID,APXMIDP,20180827,13,25.79,560.750
MID,APXMIDP,20180827,14,29.29,810.500
MID,APXMIDP,20180827,15,50.40,856.400
MID,APXMIDP,20180827,16,52.67,915.500
MID,APXMIDP,20180827,17,56.45,877.700
MID,APXMIDP,20180827,18,61.45,1003.500
MID,APXMIDP,20180827,19,63.13,697.050
MID,APXMIDP,20180827,20,62.31,813.300
MID,APXMIDP,20180827,21,61.54,1008.600
MID,APXMIDP,20180827,22,61.55,1053.800
MID,APXMIDP,20180827,23,60.19,612.150
MID,APXMIDP,20180827,24,59.98,764.900
MID,APXMIDP,20180827,25,59.57,1013.750
MID,APXMIDP,20180827,26,60.24,1079.400
MID,APXMIDP,20180827,27,59.95,844.400
MID,APXMIDP,20180827,28,60.88,916.400
MID,APXMIDP,20180827,29,61.96,1004.900
MID,APXMIDP,20180827,30,61.93,1049.250
MID,APXMIDP,20180827,31,61.34,1050.900
MID,APXMIDP,20180827,32,62.54,928.300
MID,APXMIDP,20180827,33,62.13,1220.650
MID,APXMIDP,20180827,34,62.37,1654.700
MID,APXMIDP,20180827,35,70.18,875.450
MID,APXMIDP,20180827,36,72.14,1127.200
MID,APXMIDP,20180827,37,72.07,1141.350
MID,APXMIDP,20180827,38,76.58,1645.300
MID,APXMIDP,20180827,39,84.96,1401.400
MID,APXMIDP,20180827,40,84.00,1442.500
MID,APXMIDP,20180827,41,84.85,1466.350
MID,APXMIDP,20180827,42,84.52,1539.400
MID,APXMIDP,20180827,43,81.97,1131.250
MID,APXMIDP,20180827,44,81.03,974.550
MID,APXMIDP,20180827,45,80.94,954.500
MID,APXMIDP,20180827,46,76.88,967.950
MID,APXMIDP,20180827,47,58.43,257.050
MID,APXMIDP,20180827,48,62.91,222.550
MID,N2EXMIDP,20180827,1,0.00,0.000
MID,N2EXMIDP,20180827,2,0.00,0.000
MID,N2EXMIDP,20180827,3,0.00,0.000
MID,N2EXMIDP,20180827,4,0.00,0.000
MID,N2EXMIDP,20180827,5,0.00,0.000
MID,N2EXMIDP,20180827,6,0.00,0.000
MID,N2EXMIDP,20180827,7,0.00,0.000
MID,N2EXMIDP,20180827,8,0.00,0.000
MID,N2EXMIDP,20180827,9,0.00,0.000
MID,N2EXMIDP,20180827,10,0.00,0.000
MID,N2EXMIDP,20180827,11,0.00,0.000
MID,N2EXMIDP,20180827,12,0.00,0.000
MID,N2EXMIDP,20180827,13,0.00,0.000
MID,N2EXMIDP,20180827,14,0.00,0.000
MID,N2EXMIDP,20180827,15,0.00,0.000
MID,N2EXMIDP,20180827,16,0.00,0.000
MID,N2EXMIDP,20180827,17,0.00,0.000
MID,N2EXMIDP,20180827,18,0.00,0.000
MID,N2EXMIDP,20180827,21,0.00,0.000
MID,N2EXMIDP,20180827,22,0.00,0.000
MID,N2EXMIDP,20180827,23,0.00,0.000
MID,N2EXMIDP,20180827,24,0.00,0.000
MID,N2EXMIDP,20180827,25,0.00,0.000
MID,N2EXMIDP,20180827,26,0.00,0.000
MID,N2EXMIDP,20180827,27,0.00,0.000
MID,N2EXMIDP,20180827,28,0.00,0.000
MID,N2EXMIDP,20180827,29,0.00,0.000
MID,N2EXMIDP,20180827,30,0.00,0.000
MID,N2EXMIDP,20180827,31,0.00,0.000
MID,N2EXMIDP,20180827,32,0.00,0.000
MID,N2EXMIDP,20180827,33,0.00,0.000
MID,N2EXMIDP,20180827,34,0.00,0.000
MID,N2EXMIDP,20180827,35,0.00,0.000
MID,N2EXMIDP,20180827,36,0.00,0.000
MID,N2EXMIDP,20180827,37,0.00,0.000
MID,N2EXMIDP,20180827,38,0.00,0.000
MID,N2EXMIDP,20180827,39,0.00,0.000
MID,N2EXMIDP,20180827,40,0.00,0.000
MID,N2EXMIDP,20180827,41,0.00,0.000
MID,N2EXMIDP,20180827,42,0.00,0.000
MID,N2EXMIDP,20180827,43,0.00,0.000
MID,N2EXMIDP,20180827,44,0.00,0.000
MID,N2EXMIDP,20180827,45,0.00,0.000
MID,N2EXMIDP,20180827,46,0.00,0.000
