Settlement Date,Settlement Period,INDO
20180418,32,28326
20180418,33,29521
20180418,34,30812
20180418,35,31859
20180418,36,32483
20180418,37,33129
20180418,38,33718
20180418,39,33883
20180418,40,33930
20180418,41,34446
20180418,42,34889
20180418,43,34056
20180418,44,32184
20180418,45,30284
20180418,46,28201
20180418,47,26225
20180418,48,25579
20180419,1,22456
20180419,2,21758
20180419,3,21643
20180419,4,21949
20180419,5,21561
20180419,6,21026
20180419,7,20830
20180419,8,20688
20180419,9,21101
20180419,10,21502
20180419,11,22505
20180419,12,23718
20180419,13,26237
20180419,14,29013
20180419,15,31940
20180419,16,32870
20180419,17,32718
20180419,18,31989
20180419,19,31767
20180419,20,31167
20180419,21,30557
20180419,22,30035
20180419,23,29551
20180419,24,29338
20180419,25,29086
20180419,26,28896
20180419,27,28657
20180419,28,28443
20180419,29,28477
20180419,30,28479
20180419,31,28620
20180419,32,29402
20180419,33,30541
20180419,34,31614
20180419,35,32540
20180419,36,33225
20180419,37,33783
20180419,38,34154
20180419,39,34108
20180419,40,34337
20180419,41,34547
20180419,42,35075
20180419,43,34240
20180419,44,32757
20180419,45,31103
20180419,46,29161
20180419,47,27108
20180419,48,25551
20180419,1,24608
20180419,2,24260
20180419,3,24058
20180419,4,24278
20180419,5,23985
20180419,6,23283
20180419,7,23034
20180419,8,22735
20180419,9,23090
20180419,10,23508
20180419,11,24506
20180419,12,25749
20180419,13,27343
20180419,14,29526
20180419,15,32580
20180419,16,33808
20180419,17,33873
20180419,18,33237
20180419,19,33072
20180419,20,32567
20180419,21,31994
20180419,22,31430
20180419,23,30994
20180419,24,30784
20180419,25,30529
20180419,26,30341
20180419,27,30088
20180419,28,29873
20180419,29,29906
20180419,30,29907
20180419,31,30047
20180419,32,30829
20180419,33,31974
20180419,34,33047
20180419,35,33971
20180419,36,34652
20180419,37,35215
20180419,38,35583
20180419,39,35523
20180419,40,35744
20180419,41,35933
20180419,42,36477
20180419,43,35672
20180419,44,34137
20180419,45,32328
20180419,46,30123
20180419,47,27843
20180419,48,26624
20180420,1,24317
20180420,2,23537
20180420,3,23217
20180420,4,23167
20180420,5,22822
20180420,6,22542
20180420,7,22149
20180420,8,22132
20180420,9,22143
20180420,10,22178
20180420,11,22781
20180420,12,23790
20180420,13,26127
20180420,14,28744
20180420,15,31702
20180420,16,33095
20180420,17,33454
20180420,18,32922
20180420,19,32565
20180420,20,31786
20180420,21,31039
20180420,22,30368
20180420,23,29410
20180420,24,28885
20180420,25,28339
20180420,26,27574
20180420,27,27082
20180420,28,26632
20180420,29,26557
20180420,30,26474
20180420,31,26616
20180420,32,27068
20180420,33,28128
20180420,34,29275
20180420,35,30334
20180420,36,31042
20180420,37,31559
20180420,38,32145
20180420,39,32258
20180420,40,32303
20180420,41,32493
20180420,42,33154
20180420,43,32199
20180420,44,30833
20180420,45,29637
20180420,46,28124
20180420,47,26476
20180420,48,25126
20180420,1,25755
20180420,2,25473
20180420,3,25159
20180420,4,25099
20180420,5,24742
20180420,6,24444
20180420,7,24098
20180420,8,24095
20180420,9,24099
20180420,10,24126
20180420,11,24641
20180420,12,25645
20180420,13,27194
20180420,14,29255
20180420,15,32273
20180420,16,33812
20180420,17,34264
20180420,18,33830
20180420,19,33473
20180420,20,32765
20180420,21,32164
20180420,22,31526
20180420,23,30573
20180420,24,29860
20180420,25,29249
20180420,26,28482
20180420,27,27971
20180420,28,27484
20180420,29,27375
20180420,30,27324
20180420,31,27258
20180420,32,27988
20180420,33,29048
20180420,34,30192
20180420,35,31256
20180420,36,31963
20180420,37,32458
20180420,38,33062
20180420,39,33247
20180420,40,33430
20180420,41,33624
20180420,42,34466
20180420,43,33627
20180420,44,32176
20180420,45,30793
20180420,46,28984
20180420,47,27173
20180420,48,25715
20180421,1,23849
20180421,2,23104
20180421,3,22860
20180421,4,22709
20180421,5,22215
20180421,6,21812
20180421,7,21469
20180421,8,21232
20180421,9,21227
20180421,10,21159
20180421,11,21582
20180421,12,21675
20180421,13,22464
20180421,14,23473
20180421,15,25033
20180421,16,26098
20180421,17,27292
20180421,18,27676
20180421,19,27771
20180421,20,27450
20180421,21,26998
20180421,22,26521
20180421,23,26053
20180421,24,25650
20180421,25,25142
20180421,26,24634
20180421,27,23993
20180421,28,23595
20180421,29,23311
20180421,30,23319
20180421,31,23557
20180421,32,24197
20180421,33,25070
20180421,34,26152
20180421,35,27417
20180421,36,27900
20180421,37,28551
20180421,38,28610
20180421,39,28885
20180421,40,28957
20180421,41,29131
20180421,42,29541
20180421,43,29158
20180421,44,28202
20180421,45,27030
20180421,46,25560
20180421,47,23931
20180421,48,22798
20180421,1,25230
20180421,2,25043
20180421,3,24948
20180421,4,24787
20180421,5,24273
20180421,6,23872
20180421,7,23576
20180421,8,23330
20180421,9,23264
20180421,10,23241
20180421,11,23413
20180421,12,23515
20180421,13,24214
20180421,14,24390
20180421,15,25543
20180421,16,26605
20180421,17,27798
20180421,18,28215
20180421,19,28427
20180421,20,28229
20180421,21,27789
20180421,22,27369
20180421,23,26889
20180421,24,26413
20180421,25,25825
20180421,26,25321
20180421,27,24817
20180421,28,24423
20180421,29,24137
20180421,30,24176
20180421,31,24524
20180421,32,25175
20180421,33,26012
20180421,34,27129
20180421,35,28155
20180421,36,28535
20180421,37,29274
20180421,38,29383
20180421,39,29733
20180421,40,29800
20180421,41,29993
20180421,42,30454
20180421,43,30062
20180421,44,29034
20180421,45,27721
20180421,46,26201
20180421,47,24460
20180421,48,23320
20180422,1,21735
20180422,2,20987
20180422,3,20585
20180422,4,20480
20180422,5,20367
20180422,6,19890
20180422,7,19427
20180422,8,19053
20180422,9,18840
20180422,10,18826
20180422,11,19099
20180422,12,18953
20180422,13,19518
20180422,14,20132
20180422,15,21089
20180422,16,21858
20180422,17,22793
20180422,18,23516
20180422,19,24218
20180422,20,24585
20180422,21,24703
20180422,22,24386
20180422,23,24515
20180422,24,24670
20180422,25,24654
20180422,26,24798
20180422,27,24526
20180422,28,24085
20180422,29,24008
20180422,30,23842
20180422,31,24108
20180422,32,24586
20180422,33,25422
20180422,34,26326
20180422,35,27150
20180422,36,27619
20180422,37,28025
20180422,38,28528
20180422,39,29031
20180422,40,29080
20180422,41,29543
20180422,42,30012
20180422,43,29699
20180422,44,28277
20180422,45,26690
20180422,46,24721
20180422,47,22900
20180422,48,21373
20180422,1,22523
20180422,2,21923
20180422,3,21698
20180422,4,22178
20180422,5,22277
20180422,6,21787
20180422,7,21331
20180422,8,20696
20180422,9,20612
20180422,10,20548
20180422,11,20810
20180422,12,20820
20180422,13,21166
20180422,14,21786
20180422,15,22160
20180422,16,22370
20180422,17,23301
20180422,18,24052
20180422,19,24755
20180422,20,25134
20180422,21,25364
20180422,22,25103
20180422,23,25218
20180422,24,25274
20180422,25,25269
20180422,26,25415
20180422,27,25282
20180422,28,24789
20180422,29,24569
20180422,30,24466
20180422,31,24691
20180422,32,25115
20180422,33,25929
20180422,34,26830
20180422,35,27654
20180422,36,28124
20180422,37,28530
20180422,38,29037
20180422,39,29536
20180422,40,29585
20180422,41,30048
20180422,42,30517
20180422,43,30203
20180422,44,28786
20180422,45,27193
20180422,46,25226
20180422,47,23410
20180422,48,21891
20180423,1,20215
20180423,2,19388
20180423,3,19240
20180423,4,19246
20180423,5,19141
20180423,6,18888
20180423,7,18651
20180423,8,18638
20180423,9,18620
20180423,10,18809
20180423,11,19658
20180423,12,20517
20180423,13,23304
20180423,14,26174
20180423,15,28962
20180423,16,30604
20180423,17,31343
20180423,18,31101
20180423,19,31221
20180423,20,30941
20180423,21,30893
20180423,22,30633
20180423,23,30169
20180423,24,29727
20180423,25,29512
20180423,26,29048
20180423,27,28554
20180423,28,28263
20180423,29,28293
20180423,30,28188
20180423,31,27999
20180423,32,28750
20180423,33,29802
20180423,34,31210
20180423,35,32264
20180423,36,32665
20180423,37,32855
20180423,38,33026
20180423,39,32773
20180423,40,32569
20180423,41,32593
20180423,42,32363
20180423,43,31524
20180423,44,29679
20180423,45,27591
20180423,46,25458
20180423,47,23335
20180423,48,21851
20180423,1,21543
20180423,2,21428
20180423,3,21581
20180423,4,21644
20180423,5,21558
20180423,6,21506
20180423,7,21284
20180423,8,21263
20180423,9,21230
20180423,10,21391
20180423,11,22044
20180423,12,22760
20180423,13,24397
20180423,14,26688
20180423,15,29476
20180423,16,31201
20180423,17,32080
20180423,18,31855
20180423,19,32006
20180423,20,31742
20180423,21,31669
20180423,22,31345
20180423,23,30868
20180423,24,30476
20180423,25,30353
20180423,26,29910
20180423,27,29520
20180423,28,29234
20180423,29,29263
20180423,30,29161
20180423,31,28973
20180423,32,29625
20180423,33,30679
20180423,34,32077
20180423,35,33046
20180423,36,33464
20180423,37,33643
20180423,38,33739
20180423,39,33505
20180423,40,33299
20180423,41,33367
20180423,42,33200
20180423,43,32418
20180423,44,30580
20180423,45,28519
20180423,46,26478
20180423,47,24161
20180423,48,22687
20180424,1,20730
20180424,2,20081
20180424,3,20022
20180424,4,20241
20180424,5,20260
20180424,6,20056
20180424,7,19853
20180424,8,19800
20180424,9,19866
20180424,10,20227
20180424,11,21094
20180424,12,22069
20180424,13,24968
20180424,14,27887
20180424,15,30869
20180424,16,32740
20180424,17,33632
20180424,18,33344
20180424,19,33650
20180424,20,33497
20180424,21,33021
20180424,22,33006
20180424,23,33183
20180424,24,33353
20180424,25,33716
20180424,26,33905
20180424,27,33906
20180424,28,34069
20180424,29,34113
20180424,30,34108
20180424,31,34356
20180424,32,35040
20180424,33,35566
20180424,34,36342
20180424,35,36813
20180424,36,36903
20180424,37,36735
20180424,38,36697
20180424,39,36262
20180424,40,35724
20180424,41,35528
20180424,42,35099
20180424,43,33962
20180424,44,31904
20180424,45,29816
20180424,46,27690
20180424,47,25507
20180424,48,23896
20180424,1,22423
20180424,2,22428
20180424,3,22414
20180424,4,22719
20180424,5,22716
20180424,6,22530
20180424,7,22365
20180424,8,22284
20180424,9,22357
20180424,10,22537
20180424,11,23313
20180424,12,24323
20180424,13,26427
20180424,14,28595
20180424,15,31538
20180424,16,33388
20180424,17,34521
20180424,18,34423
20180424,19,34792
20180424,20,34691
20180424,21,34300
20180424,22,34356
20180424,23,34571
20180424,24,34578
20180424,25,34874
20180424,26,35063
20180424,27,35049
20180424,28,35187
20180424,29,35367
20180424,30,35442
20180424,31,35727
20180424,32,36425
20180424,33,36819
20180424,34,37529
20180424,35,37916
20180424,36,37990
20180424,37,37916
20180424,38,37893
20180424,39,37293
20180424,40,36673
20180424,41,36338
20180424,42,36020
20180424,43,35106
20180424,44,33059
20180424,45,30799
20180424,46,28373
20180424,47,26378
20180424,48,24989
20180425,1,22815
20180425,2,22039
20180425,3,21771
20180425,4,22028
20180425,5,21932
20180425,6,21625
20180425,7,21326
20180425,8,21218
20180425,9,21278
20180425,10,21546
20180425,11,22316
20180425,12,23198
20180425,13,25879
20180425,14,28649
20180425,15,31511
20180425,16,32173
20180425,17,32029
20180425,18,31245
20180425,19,31097
20180425,20,30775
20180425,21,30387
20180425,22,30529
20180425,23,30243
20180425,24,29958
20180425,25,29771
20180425,26,29248
20180425,27,29098
20180425,28,28753
20180425,29,28541
20180425,30,28293
20180425,31,28134
20180425,32,28925
20180425,33,30107
20180425,34,31128
20180425,35,32043
20180425,36,32384
20180425,37,32824
20180425,38,33073
20180425,39,33190
20180425,40,32999
20180425,41,33336
20180425,42,33506
20180425,43,32978
20180425,44,31379
20180425,45,29486
20180425,46,27253
20180425,47,25062
20180425,48,23450
20180425,1,24252
20180425,2,23981
20180425,3,23943
20180425,4,24250
20180425,5,24147
20180425,6,23820
20180425,7,23510
20180425,8,23397
20180425,9,23436
20180425,10,23695
20180425,11,24310
20180425,12,25051
20180425,13,26827
20180425,14,29162
20180425,15,32057
20180425,16,32861
20180425,17,32716
20180425,18,31917
20180425,19,31724
20180425,20,31465
20180425,21,31131
20180425,22,31272
20180425,23,30920
20180425,24,30604
20180425,25,30378
20180425,26,29820
20180425,27,29693
20180425,28,29329
20180425,29,29119
20180425,30,28959
20180425,31,28835
20180425,32,29683
20180425,33,31232
20180425,34,32216
20180425,35,32648
20180425,36,32921
20180425,37,33328
20180425,38,33576
20180425,39,33723
20180425,40,33506
20180425,41,33840
20180425,42,34015
20180425,43,33626
20180425,44,31967
20180425,45,30001
20180425,46,27766
20180425,47,25581
20180425,48,24022
20180426,1,21913
20180426,2,21120
20180426,3,20863
20180426,4,21142
20180426,5,21052
20180426,6,20815
20180426,7,20674
20180426,8,20438
20180426,9,20532
20180426,10,20523
20180426,11,21336
20180426,12,22028
20180426,13,24908
20180426,14,27521
20180426,15,30468
20180426,16,31442
20180426,17,31305
20180426,18,30484
20180426,19,30239
20180426,20,29629
20180426,21,29034
20180426,22,28816
20180426,23,29027
20180426,24,28697
20180426,25,28512
20180426,26,27941
20180426,27,27501
20180426,28,26964
20180426,29,26859
20180426,30,26618
20180426,31,26859
20180426,32,27717
20180426,33,28722
20180426,34,29919
20180426,35,31053
20180426,36,31835
20180426,37,32630
20180426,38,33404
20180426,39,33807
20180426,40,34138
20180426,41,34426
20180426,42,34677
20180426,43,34250
20180426,44,32851
20180426,45,31270
20180426,46,28991
20180426,47,26984
20180426,48,25404
20180426,1,23380
20180426,2,23046
20180426,3,22990
20180426,4,23334
20180426,5,23443
20180426,6,23245
20180426,7,23162
20180426,8,23003
20180426,9,23094
20180426,10,23062
20180426,11,23774
20180426,12,24304
20180426,13,25977
20180426,14,28032
20180426,15,30978
20180426,16,31985
20180426,17,31849
20180426,18,31112
20180426,19,31044
20180426,20,30537
20180426,21,30045
20180426,22,29880
20180426,23,30183
20180426,24,29927
20180426,25,29816
20180426,26,29328
20180426,27,28978
20180426,28,28423
20180426,29,28314
20180426,30,28064
20180426,31,28334
20180426,32,29148
20180426,33,30226
20180426,34,31467
20180426,35,32604
20180426,36,33205
20180426,37,33872
20180426,38,34585
20180426,39,35008
20180426,40,35281
20180426,41,35462
20180426,42,35767
20180426,43,35508
20180426,44,34195
20180426,45,32553
20180426,46,30181
20180426,47,28135
20180426,48,26568
20180427,1,24170
20180427,2,23482
20180427,3,23399
20180427,4,23731
20180427,5,23612
20180427,6,23266
20180427,7,23125
20180427,8,22979
20180427,9,23049
20180427,10,23189
20180427,11,23895
20180427,12,24727
20180427,13,27430
20180427,14,30405
20180427,15,33721
20180427,16,35831
20180427,17,36688
20180427,18,36583
20180427,19,37241
20180427,20,37092
20180427,21,36912
20180427,22,36946
20180427,23,36832
20180427,24,36668
20180427,25,36526
20180427,26,36396
20180427,27,36437
20180427,28,36226
20180427,29,36075
20180427,30,35614
20180427,31,35259
20180427,32,35490
20180427,33,35937
20180427,34,36533
20180427,35,36745
20180427,36,36622
20180427,37,36615
20180427,38,36345
20180427,39,36034
20180427,40,35732
20180427,41,35539
20180427,42,35299
20180427,43,34469
20180427,44,33012
20180427,45,31251
20180427,46,29496
20180427,47,27665
20180427,48,26126
20180427,1,25893
20180427,2,25748
20180427,3,25607
20180427,4,25827
20180427,5,25765
20180427,6,25427
